date,WindDir,WindSpeed,WaveHeight,WavePeriod,year,month,hour
17,326,1.7,0.4,6,2021,6,20
17,288,1.5,0.4,5.6,2021,6,21
17,217,1.1,0.4,5.6,2021,6,22
17,226,1.8,0.4,5.8,2021,6,23
18,260,1.5,0.3,5.6,2021,6,0
18,260,1.8,0.3,5.6,2021,6,1
18,288,1.3,0.3,6.1,2021,6,2
18,237,1.1,0.3,6,2021,6,3
18,228,1.5,0.3,6.1,2021,6,4
18,252,2.2,0.4,5.5,2021,6,5
18,322,1.3,0.4,5.3,2021,6,6
18,297,1.6,0.4,4.8,2021,6,7
18,266,1.2,0.3,4.9,2021,6,8
18,298,2.4,0.3,5.2,2021,6,9
18,292,2.1,0.3,4.6,2021,6,10
18,244,2.1,0.4,4.4,2021,6,11
18,230,1.2,0.4,4.5,2021,6,12
18,280,2.8,0.4,4.9,2021,6,13
18,233,4,0.3,4.8,2021,6,14
18,222,3.4,0.3,5.2,2021,6,15
18,229,2.9,0.3,4.9,2021,6,16
18,250,2.6,0.4,4,2021,6,17
18,234,3,0.4,3.9,2021,6,18
18,280,2.4,0.5,4,2021,6,19
18,234,3.4,0.4,3.6,2021,6,20
18,268,2.4,0.4,4.1,2021,6,21
18,232,5.1,0.4,3.8,2021,6,22
18,255,2.4,0.4,3.9,2021,6,23
19,197,1.2,0.3,3.7,2021,6,0
19,165,0.8,0.4,3.7,2021,6,1
19,189,0.4,0.3,4.2,2021,6,2
19,302,0.4,0.3,5.2,2021,6,3
19,269,0.2,0.3,4.8,2021,6,4
19,59,1.5,0.3,4.3,2021,6,5
19,64,1.4,0.3,4.2,2021,6,6
19,73,1.3,0.3,4,2021,6,7
19,263,0.5,0.3,4.1,2021,6,8
19,265,1.8,0.2,4.3,2021,6,9
19,321,3.7,0.2,4.1,2021,6,10
19,311,3.2,0.3,4.1,2021,6,11
19,320,3.1,0.3,3.9,2021,6,12
19,311,3.3,0.3,4.1,2021,6,13
19,236,4.2,0.4,3.9,2021,6,14
19,225,3.4,0.3,4.1,2021,6,15
19,232,3,0.3,3.7,2021,6,16
19,256,1.7,0.3,3.8,2021,6,17
19,240,2.6,0.3,3.3,2021,6,18
19,243,2.1,0.4,3.2,2021,6,19
19,247,4.7,0.4,3.3,2021,6,20
19,286,1.8,0.3,3.6,2021,6,21
19,226,3.6,0.3,3.8,2021,6,22
19,263,1.9,0.3,3.4,2021,6,23
20,191,1.5,0.4,3.6,2021,6,0
20,208,2.1,0.4,3.4,2021,6,1
20,200,1.2,0.4,3.6,2021,6,2
20,200,1.5,0.3,3.5,2021,6,3
20,51,2,0.3,4.4,2021,6,4
20,62,1.3,0.2,4.1,2021,6,5
20,61,1.5,0.3,3.7,2021,6,6
20,92,1.3,0.4,3.4,2021,6,7
20,230,0.7,0.3,3.7,2021,6,8
20,244,2.2,0.3,4,2021,6,9
20,238,1.9,0.3,3.9,2021,6,10
20,257,2.5,0.2,4.1,2021,6,11
20,220,2.9,0.3,3.7,2021,6,12
20,242,2.6,0.3,3.5,2021,6,13
20,214,2.7,0.3,3.6,2021,6,14
20,221,2.5,0.3,3.5,2021,6,15
20,243,2.2,0.2,3.9,2021,6,16
20,253,2.6,0.3,3.8,2021,6,17
20,251,3,0.2,4,2021,6,18
20,247,3.5,0.2,3.6,2021,6,19
20,50,1,0.3,3.4,2021,6,20
20,68,2.4,0.3,3.2,2021,6,21
20,82,2.5,0.3,3,2021,6,22
20,50,3,0.2,3.3,2021,6,23
21,92,3.3,0.2,4.1,2021,6,0
21,65,2.9,0.2,3.8,2021,6,1
21,49,4.3,0.2,3.6,2021,6,2
21,60,4.2,0.2,4,2021,6,3
21,72,3,0.2,4,2021,6,4
21,57,3.1,0.2,4.1,2021,6,5
21,63,2.7,0.2,4.1,2021,6,6
21,56,2.3,0.2,3.4,2021,6,7
21,44,1.6,0.2,3.3,2021,6,8
21,47,1.2,0.3,3.2,2021,6,9
21,63,1.9,0.2,3.2,2021,6,10
21,88,2.2,0.2,3.9,2021,6,11
21,78,1.3,0.2,3.8,2021,6,12
21,60,2.5,0.2,4,2021,6,13
21,62,3.5,0.2,3.8,2021,6,14
21,60,3.2,0.2,3.7,2021,6,15
21,58,2.6,0.2,3.5,2021,6,16
21,78,1.1,0.2,4.3,2021,6,17
21,57,1.2,0.2,4.1,2021,6,18
21,58,1.4,0.2,4.8,2021,6,19
21,57,2.2,0.2,4.4,2021,6,20
21,54,1.7,0.2,4.2,2021,6,21
21,67,1.9,0.2,3.9,2021,6,22
21,67,2.7,0.2,4.5,2021,6,23
22,107,2.6,0.1,4.7,2021,6,0
22,47,2,0.1,4.4,2021,6,1
22,192,0.7,0.2,4.4,2021,6,2
22,60,1.5,0.1,4.7,2021,6,3
22,226,1.2,0.2,3.9,2021,6,4
22,233,0.9,0.2,3.2,2021,6,5
22,255,2.3,0.2,3.5,2021,6,6
22,351,1,0.2,3.5,2021,6,7
22,299,2.8,0.2,3.4,2021,6,8
22,299,3.8,0.3,3.4,2021,6,9
22,296,3.7,0.3,3.5,2021,6,10
22,286,2.8,0.3,3.6,2021,6,11
22,260,2.6,0.2,3.9,2021,6,12
22,301,1.8,0.2,3.9,2021,6,13
22,175,1,0.2,4,2021,6,14
22,58,3.1,0.3,3.6,2021,6,15
22,107,1.7,0.3,3.6,2021,6,16
22,75,1.1,0.3,3.8,2021,6,17
22,99,2,0.2,4,2021,6,18
22,85,2.2,0.2,3.5,2021,6,19
22,84,1.9,0.2,4.2,2021,6,20
22,87,1.7,0.2,3.9,2021,6,21
22,77,0.9,0.3,3.3,2021,6,22
22,71,1.5,0.3,3.6,2021,6,23
23,120,1.2,0.2,4.3,2021,6,0
23,C,0,0.1,5.2,2021,6,1
23,94,0.6,0.1,4,2021,6,2
23,264,1.5,0.1,4.4,2021,6,3
23,279,1.9,0.1,4,2021,6,4
23,319,0.6,0.2,4.2,2021,6,5
23,53,1.5,0.2,3.8,2021,6,6
23,55,1.9,0.1,5.8,2021,6,7
23,66,2,0.1,5.5,2021,6,8
23,210,1.2,0.2,4.7,2021,6,9
23,251,2.1,0.2,4.1,2021,6,10
23,235,3.2,0.2,3.6,2021,6,11
23,73,1.5,0.2,3.4,2021,6,12
23,74,1.5,0.1,4.6,2021,6,13
23,78,1.2,0.2,4.2,2021,6,14
23,135,2.3,0.2,4.3,2021,6,15
23,130,2.3,0.2,4.3,2021,6,16
23,142,3,0.2,3.9,2021,6,17
23,132,2.9,0.2,5.1,2021,6,18
23,133,2.6,0.2,5.3,2021,6,19
23,126,1.8,0.2,5.5,2021,6,20
23,60,1,0.2,5.7,2021,6,21
23,70,1.7,0.2,6.3,2021,6,22
23,59,1.7,0.3,5.6,2021,6,23
24,73,1.5,0.3,5.1,2021,6,0
24,67,1.5,0.2,6.2,2021,6,1
24,81,1.7,0.2,6.6,2021,6,2
24,69,1.3,0.2,6.6,2021,6,3
24,60,1.6,0.2,6.4,2021,6,4
24,7,1.7,0.3,5.9,2021,6,5
24,124,0.3,0.3,5.8,2021,6,6
24,234,3.8,0.3,6.2,2021,6,7
24,234,0.4,0.2,6.5,2021,6,8
24,164,1.5,0.2,6.4,2021,6,9
24,61,0.9,0.3,6.5,2021,6,10
24,60,3.1,0.3,5.8,2021,6,11
24,61,4,0.3,4.6,2021,6,12
24,91,2.2,0.3,4.6,2021,6,13
24,137,0.9,0.3,5.4,2021,6,14
24,66,1.3,0.2,5.2,2021,6,15
24,71,1.3,0.3,5.3,2021,6,16
24,157,1.7,0.3,5.2,2021,6,17
24,78,0.9,0.3,5,2021,6,18
24,59,1.9,0.3,6.1,2021,6,19
24,69,2.3,0.2,6.9,2021,6,20
24,82,2.4,0.2,6.6,2021,6,21
24,88,2.6,0.3,6.7,2021,6,22
24,92,3,0.3,5.5,2021,6,23
25,88,2.7,0.4,4,2021,6,0
25,93,2.3,0.4,4.7,2021,6,1
25,77,2.3,0.3,5.6,2021,6,2
25,77,2.5,0.2,5.9,2021,6,3
25,68,2.3,0.2,5.1,2021,6,4
25,73,2.6,0.3,5,2021,6,5
25,79,3.2,0.4,4.2,2021,6,6
25,76,2.6,0.4,4,2021,6,7
25,84,3.1,0.3,4.4,2021,6,8
25,71,3.2,0.3,4.2,2021,6,9
25,70,3.4,0.3,4.5,2021,6,10
25,71,2.8,0.4,4,2021,6,11
25,78,3.5,0.5,3.7,2021,6,12
25,77,3.4,0.5,3.6,2021,6,13
25,80,3.5,0.5,3.7,2021,6,14
25,64,3.1,0.4,4.1,2021,6,15
25,67,1.7,0.5,4.1,2021,6,16
25,72,3,0.6,4.2,2021,6,17
25,83,3.3,0.6,4.2,2021,6,18
25,99,3.2,0.6,4.5,2021,6,19
25,76,2.8,0.5,4.5,2021,6,20
25,88,3.6,0.5,4.6,2021,6,21
25,55,4.1,0.7,4.8,2021,6,22
25,82,2.2,0.7,4.8,2021,6,23
26,58,1.8,0.9,4.6,2021,6,0
26,139,2.2,1.3,4.7,2021,6,1
26,129,0.9,1.2,4.6,2021,6,2
26,173,2.5,0.7,4.9,2021,6,3
26,218,1.3,0.5,5.5,2021,6,4
26,266,1.4,0.5,4.9,2021,6,5
26,208,1.8,0.6,4.4,2021,6,6
26,50,2.5,0.6,4.5,2021,6,7
26,98,2.4,0.6,4.4,2021,6,8
26,75,0.9,0.4,4.6,2021,6,9
26,69,2.5,0.5,4.6,2021,6,10
26,67,2.7,0.5,4.7,2021,6,11
26,82,3.6,0.7,4.6,2021,6,12
26,76,2.8,0.8,4.3,2021,6,13
26,89,3.1,0.9,4.4,2021,6,14
26,119,3.3,0.6,4.1,2021,6,15
26,136,4.7,0.6,4.5,2021,6,16
26,132,3.9,0.6,3.9,2021,6,17
26,127,3.5,0.7,4.1,2021,6,18
26,99,2.5,0.6,4,2021,6,19
26,134,4.5,0.6,4.4,2021,6,20
26,116,4.3,0.7,4.8,2021,6,21
26,52,3.2,0.6,5,2021,6,22
26,66,2.7,0.6,5,2021,6,23
27,65,2.9,0.5,4.5,2021,6,0
27,60,2.4,0.7,4.9,2021,6,1
27,96,2.8,0.9,4.6,2021,6,2
27,70,2.6,0.8,4.8,2021,6,3
27,85,2.6,0.5,5.2,2021,6,4
27,90,3.1,0.4,5.4,2021,6,5
27,118,1.8,0.5,5.1,2021,6,6
27,61,1.4,0.6,5,2021,6,7
27,71,2.1,0.7,4.8,2021,6,8
27,98,2.7,0.7,5,2021,6,9
27,79,2.1,0.6,5.2,2021,6,10
27,83,3.7,0.6,5.3,2021,6,11
27,84,3.6,0.7,5.3,2021,6,12
27,82,3.2,0.7,5.2,2021,6,13
27,93,2.6,0.8,5,2021,6,14
27,64,1.5,0.7,5,2021,6,15
27,61,2,0.6,5,2021,6,16
27,57,1.7,0.5,5.3,2021,6,17
27,84,2.8,0.6,5.2,2021,6,18
27,102,2.3,0.7,5.2,2021,6,19
27,131,2.4,0.6,5.5,2021,6,20
27,56,1.5,0.5,5.8,2021,6,21
27,70,1.8,0.5,5.9,2021,6,22
27,74,1.8,0.5,6.1,2021,6,23
28,54,1.7,0.5,6.1,2021,6,0
28,57,2.2,0.5,5.7,2021,6,1
28,62,2.2,0.7,5.4,2021,6,2
28,50,2.1,0.8,5.6,2021,6,3
28,53,1.7,0.7,6.3,2021,6,4
28,66,2.1,0.6,7,2021,6,5
28,78,1.9,0.6,6.7,2021,6,6
28,52,1.6,0.7,6.6,2021,6,7
28,62,1.7,0.8,6.7,2021,6,8
28,46,1.6,0.9,7,2021,6,9
28,54,1.8,0.9,6.9,2021,6,10
28,60,1.8,0.6,7.5,2021,6,11
28,55,1.9,0.6,6.7,2021,6,12
28,95,1.1,0.7,7.4,2021,6,13
28,157,0.7,0.7,7.1,2021,6,14
28,144,1.5,0.8,6.5,2021,6,15
28,147,1.8,0.7,6.1,2021,6,16
28,174,2.6,0.6,6.5,2021,6,17
28,143,2.3,0.5,6.2,2021,6,18
28,134,2.3,0.6,6.2,2021,6,19
28,119,1.4,0.6,6.5,2021,6,20
28,164,1.6,0.6,6.6,2021,6,21
28,114,1,0.5,7,2021,6,22
28,86,2.4,0.5,7.5,2021,6,23
29,73,1.7,0.6,7.3,2021,6,0
29,85,1.5,0.6,7.5,2021,6,1
29,118,1.6,0.5,6.8,2021,6,2
29,90,0.5,0.5,6.1,2021,6,3
29,102,0.6,0.6,6.1,2021,6,4
29,183,1.6,0.5,5.9,2021,6,5
29,91,1,0.4,5.9,2021,6,6
29,78,1.7,0.4,5.9,2021,6,7
29,83,2.1,0.4,5.6,2021,6,8
29,115,1.5,0.5,5.5,2021,6,9
29,124,1.9,0.5,5.5,2021,6,10
29,127,2.3,0.4,5.7,2021,6,11
29,161,2.7,0.4,5.5,2021,6,12
29,142,1.9,0.4,6.1,2021,6,13
29,157,2.5,0.4,6,2021,6,14
29,161,3.2,0.5,5.2,2021,6,15
29,152,2.2,0.5,4.6,2021,6,16
29,84,1.4,0.4,4.5,2021,6,17
29,129,1.6,0.4,5,2021,6,18
29,102,1.3,0.3,5,2021,6,19
29,103,2.4,0.4,4.6,2021,6,20
29,124,3.1,0.4,4.9,2021,6,21
29,70,1.6,0.4,4.7,2021,6,22
29,78,1.9,0.3,5.4,2021,6,23
30,103,2.7,0.3,5.7,2021,6,0
30,65,1.8,0.3,6,2021,6,1
30,64,1.8,0.4,5.9,2021,6,2
30,84,2.3,0.4,5.1,2021,6,3
30,59,1.8,0.4,4.5,2021,6,4
30,95,1.8,0.5,4.7,2021,6,5
30,73,2,0.3,4.8,2021,6,6
30,53,1.7,0.3,5.2,2021,6,7
30,110,2.2,0.3,4.9,2021,6,8
30,74,2,0.4,4.4,2021,6,9
30,109,2.2,0.4,4.4,2021,6,10
30,110,2.1,0.4,4.1,2021,6,11
30,106,1.9,0.4,4.2,2021,6,12
30,95,1.8,0.4,4.6,2021,6,13
30,87,2.5,0.4,4.5,2021,6,14
30,90,2.1,0.4,4.7,2021,6,15
30,80,1.6,0.4,4.2,2021,6,16
30,107,1.5,0.5,4.1,2021,6,17
30,93,2,0.5,4,2021,6,18
30,101,1.7,0.4,4.3,2021,6,19
30,79,2.3,0.4,4.4,2021,6,20
30,62,2.1,0.4,4.5,2021,6,21
30,64,2.1,0.4,4.5,2021,6,22
30,285,1.2,0.4,4.6,2021,6,23
1,136,3.1,0.4,4.4,2021,7,0
1,83,2.1,0.4,4.5,2021,7,1
1,132,1.9,0.4,4.9,2021,7,2
1,108,2.5,0.3,5.1,2021,7,3
1,60,1.5,0.4,4.4,2021,7,4
1,81,2.1,0.5,4.2,2021,7,5
1,62,1.9,0.5,4.1,2021,7,6
1,124,2,0.4,4.7,2021,7,7
1,104,2.1,0.3,4.7,2021,7,8
1,95,2.8,0.4,4.6,2021,7,9
1,92,2.8,0.4,4.3,2021,7,10
1,89,2.8,0.4,4.4,2021,7,11
1,99,2.7,0.4,4.2,2021,7,12
1,94,2.7,0.4,4.4,2021,7,13
1,94,2.1,0.3,4.5,2021,7,14
1,131,2.6,0.3,4.5,2021,7,15
1,140,2.9,0.3,4.7,2021,7,16
1,106,2.1,0.3,4.4,2021,7,17
1,119,2,0.4,3.9,2021,7,18
1,111,2.3,0.3,4.1,2021,7,19
1,103,1.6,0.3,4.1,2021,7,20
1,84,1.5,0.3,4.4,2021,7,21
1,97,3,0.3,4.1,2021,7,22
1,80,2.2,0.4,4.2,2021,7,23
2,71,2.7,0.4,3.9,2021,7,0
2,55,2.3,0.4,4.4,2021,7,1
2,70,2,0.3,4.6,2021,7,2
2,54,1.7,0.3,4.6,2021,7,3
2,78,3.1,0.3,4.5,2021,7,4
2,85,3.5,0.4,4.3,2021,7,5
2,70,2,0.5,4,2021,7,6
2,80,2.8,0.4,4.1,2021,7,7
2,43,1.5,0.4,3.9,2021,7,8
2,84,2.2,0.4,4.2,2021,7,9
2,79,1.6,0.4,4.2,2021,7,10
2,78,1.8,0.4,4.1,2021,7,11
2,72,2.3,0.4,4.1,2021,7,12
2,63,3.3,0.5,4.2,2021,7,13
2,88,3.5,0.5,4.2,2021,7,14
2,94,3.7,0.4,4.5,2021,7,15
2,96,4.1,0.4,4.2,2021,7,16
2,95,3.6,0.4,4.4,2021,7,17
2,85,3.4,0.5,4.2,2021,7,18
2,77,2.5,0.5,4.1,2021,7,19
2,84,3,0.4,4.1,2021,7,20
2,74,2.9,0.4,4,2021,7,21
2,75,3.1,0.4,4.4,2021,7,22
2,72,2.9,0.4,4.1,2021,7,23
3,76,3.6,0.4,4,2021,7,0
3,74,3.8,0.5,4,2021,7,1
3,73,4.8,0.5,3.9,2021,7,2
3,74,4.5,0.5,3.9,2021,7,3
3,69,4,0.6,3.8,2021,7,4
3,59,4.7,0.7,4,2021,7,5
3,62,6.9,0.8,4.1,2021,7,6
3,61,6.8,1,4.5,2021,7,7
3,63,6.7,1.3,4.7,2021,7,8
3,56,4.8,1.144303359,99.8,2021,7,9
3,67,10.6,0.9,5.2,2021,7,10
3,62,4.1,1.1,5.6,2021,7,11
3,19,8.2,1.6,6.4,2021,7,12
3,11,4.5,1.7,6.6,2021,7,13
3,358,5.6,1.7,6.7,2021,7,14
3,14,6.7,1.4,6.9,2021,7,15
3,2,8.9,1.1,7.1,2021,7,16
3,336,7.6,1.1,7.9,2021,7,17
3,345,8.4,1.2,7.4,2021,7,18
3,353,6.5,1.1,7.2,2021,7,19
3,337,6.3,1,7.3,2021,7,20
3,337,6.1,1.1,7.3,2021,7,21
3,330,5.8,0.9,7,2021,7,22
3,337,5.2,0.8,6.9,2021,7,23
4,336,6.2,0.9,6.7,2021,7,0
4,328,4.1,0.8,6.8,2021,7,1
4,304,3.1,0.7,6.9,2021,7,2
4,308,3.8,0.6,6.8,2021,7,3
4,326,2.9,0.6,6.9,2021,7,4
4,313,2.1,0.6,7.1,2021,7,5
4,318,2.8,0.6,6.6,2021,7,6
4,322,2.3,0.6,6.5,2021,7,7
4,344,2.9,0.6,6.2,2021,7,8
4,327,1.5,0.6,6.5,2021,7,9
4,242,1.1,0.5,6.4,2021,7,10
4,238,2.8,0.5,6.6,2021,7,11
4,227,2.6,0.5,6.4,2021,7,12
4,209,2.7,0.6,6.7,2021,7,13
4,202,2.2,0.6,6.2,2021,7,14
4,151,2.9,0.5,6.5,2021,7,15
4,188,1.5,0.4,5.8,2021,7,16
4,185,3.6,0.5,6.8,2021,7,17
4,174,2.1,0.4,6.3,2021,7,18
4,146,1.8,0.4,6.4,2021,7,19
4,133,1.7,0.4,6.5,2021,7,20
4,111,1.5,0.4,6.2,2021,7,21
4,74,1.4,0.4,5.6,2021,7,22
4,71,1.7,0.5,6.2,2021,7,23
5,122,1.7,0.5,6.2,2021,7,0
5,65,1.5,0.5,5.9,2021,7,1
5,67,1.7,0.5,5.7,2021,7,2
5,78,1.7,0.5,4.9,2021,7,3
5,69,1.7,0.5,5.8,2021,7,4
5,70,1.9,0.5,5.7,2021,7,5
5,119,1.5,0.4,5.5,2021,7,6
5,116,1.7,0.4,5.2,2021,7,7
5,112,2,0.5,5.6,2021,7,8
5,86,1.2,0.5,5.3,2021,7,9
5,78,1.3,0.5,5.2,2021,7,10
5,87,1,0.4,5.2,2021,7,11
5,61,1,0.4,5.5,2021,7,12
5,111,1.3,0.5,4.9,2021,7,13
5,209,2.5,0.5,4.9,2021,7,14
5,191,1.2,0.6,4.6,2021,7,15
5,127,1.7,0.6,4.9,2021,7,16
5,175,3.3,0.5,3.9,2021,7,17
5,187,4.5,0.5,4.8,2021,7,18
5,194,3.4,0.5,5.7,2021,7,19
5,185,2.7,0.6,5,2021,7,20
5,154,2.4,0.6,5,2021,7,21
5,163,1.3,0.6,4.6,2021,7,22
5,144,1.5,0.6,4.9,2021,7,23
6,50,1.1,0.5,4.9,2021,7,0
6,53,1.3,0.5,4.9,2021,7,1
6,93,1.3,0.5,5,2021,7,2
6,72,1,0.5,5.2,2021,7,3
6,59,1.1,0.6,5.1,2021,7,4
6,90,0.2,0.7,5.4,2021,7,5
6,74,0.9,0.6,5.7,2021,7,6
6,64,1.3,0.6,5.8,2021,7,7
6,80,1.8,0.6,5.6,2021,7,8
6,56,1.9,0.7,6,2021,7,9
6,77,1.2,0.7,5.6,2021,7,10
6,86,2.3,0.7,5.5,2021,7,11
6,86,2.9,0.6,5.4,2021,7,12
6,90,2.8,0.5,5.2,2021,7,13
6,99,3.4,0.5,5.3,2021,7,14
6,104,2.6,0.6,5.3,2021,7,15
6,119,2.7,0.5,5.5,2021,7,16
6,113,2.6,0.5,5.4,2021,7,17
6,110,1.7,0.4,5.5,2021,7,18
6,100,1.6,0.4,5.9,2021,7,19
6,136,2.1,0.5,5.8,2021,7,20
6,145,1.9,0.5,5.7,2021,7,21
6,125,1.1,0.5,5.5,2021,7,22
6,100,1.6,0.5,5.6,2021,7,23
7,136,1.9,0.5,5.6,2021,7,0
7,154,2.3,0.5,5.6,2021,7,1
7,147,1.1,0.4,5.9,2021,7,2
7,135,0.8,0.5,5.9,2021,7,3
7,133,0.9,0.5,5.8,2021,7,4
7,131,0.1,0.5,5.3,2021,7,5
7,79,1.3,0.5,5.5,2021,7,6
7,93,1.6,0.5,6,2021,7,7
7,82,1.5,0.5,6.2,2021,7,8
7,58,2,0.5,6.2,2021,7,9
7,109,2.1,0.4,6,2021,7,10
7,112,1.9,0.5,6,2021,7,11
7,97,3,0.5,5.8,2021,7,12
7,47,3,0.5,6.2,2021,7,13
7,45,0.9,0.5,6.2,2021,7,14
7,117,1.8,0.5,6.2,2021,7,15
7,147,1.2,0.5,5.8,2021,7,16
7,213,2.4,0.5,5.9,2021,7,17
7,192,1.5,0.5,6.4,2021,7,18
7,177,0.8,0.4,6.5,2021,7,19
7,90,1.8,0.4,6.8,2021,7,20
7,87,1.2,0.4,6.4,2021,7,21
7,123,2.1,0.4,6.4,2021,7,22
7,135,2,0.4,6.1,2021,7,23
8,185,1.5,0.5,6.3,2021,7,0
8,290,0.3,0.5,6.3,2021,7,1
8,349,1.2,0.4,6.6,2021,7,2
8,211,1.6,0.4,7,2021,7,3
8,187,0.9,0.4,6.4,2021,7,4
8,226,2.2,0.5,6.3,2021,7,5
8,238,1.8,0.5,6.6,2021,7,6
8,230,2.1,0.6,6.6,2021,7,7
8,30,0.7,0.5,6.7,2021,7,8
8,193,0.2,0.5,7.1,2021,7,9
8,102,0.4,0.5,7,2021,7,10
8,56,1.4,0.5,6.8,2021,7,11
8,125,1.1,0.5,6.4,2021,7,12
8,156,1.2,0.5,7,2021,7,13
8,142,1,0.5,6.8,2021,7,14
8,151,2.1,0.5,6.7,2021,7,15
8,76,1.2,0.5,6.7,2021,7,16
8,152,2.4,0.6,7.1,2021,7,17
8,114,1.8,0.6,6.7,2021,7,18
8,140,3,0.5,7.1,2021,7,19
8,178,1.8,0.4,7.2,2021,7,20
8,105,1.6,0.4,7.1,2021,7,21
8,147,0.7,0.4,6.7,2021,7,22
8,C,0,0.4,6.4,2021,7,23
9,210,1.2,0.4,6.3,2021,7,0
9,74,1.4,0.4,6.2,2021,7,1
9,65,0.7,0.4,6,2021,7,2
9,160,0.9,0.3,5.9,2021,7,3
9,236,1.7,0.3,6.2,2021,7,4
9,116,1.2,0.4,6.2,2021,7,5
9,128,2,0.4,6.1,2021,7,6
9,82,1.1,0.4,5.8,2021,7,7
9,131,1.5,0.4,6.1,2021,7,8
9,154,0.6,0.4,6.7,2021,7,9
9,48,0.8,0.4,6.6,2021,7,10
9,236,0.6,0.4,6.4,2021,7,11
9,121,1.3,0.5,5.2,2021,7,12
9,99,1,0.4,5.4,2021,7,13
9,165,2.2,0.4,5.5,2021,7,14
9,199,0.9,0.4,5.2,2021,7,15
9,173,1.3,0.4,4.6,2021,7,16
9,142,5.1,0.4,4.9,2021,7,17
9,149,1.7,0.4,5.3,2021,7,18
9,205,1.9,0.4,5.7,2021,7,19
9,298,1,0.4,5.4,2021,7,20
9,145,1.2,0.3,5.5,2021,7,21
9,185,2.8,0.3,6.1,2021,7,22
9,217,1.8,0.3,5.7,2021,7,23
10,201,1.9,0.3,5.5,2021,7,0
10,147,1.6,0.4,5.1,2021,7,1
10,38,2.3,0.3,5.3,2021,7,2
10,92,2.6,0.3,6,2021,7,3
10,74,1.2,0.3,5.3,2021,7,4
10,56,1.5,0.3,5.3,2021,7,5
10,101,1.6,0.4,4.6,2021,7,6
10,53,2.3,0.4,4.4,2021,7,7
10,85,1.4,0.4,4.9,2021,7,8
10,87,1.3,0.4,4.8,2021,7,9
10,66,1.1,0.3,4.6,2021,7,10
10,74,1,0.4,4.5,2021,7,11
10,80,1.8,0.4,4.2,2021,7,12
10,89,2.3,0.5,4.1,2021,7,13
10,146,2.1,0.5,4.2,2021,7,14
10,189,2,0.4,4.5,2021,7,15
10,165,1.4,0.4,4.7,2021,7,16
10,159,1.3,0.4,4.9,2021,7,17
10,125,0.9,0.4,4.7,2021,7,18
10,73,2.2,0.4,5.2,2021,7,19
10,100,3.6,0.4,5,2021,7,20
10,125,1.9,0.3,5.1,2021,7,21
10,81,1.2,0.3,5.3,2021,7,22
10,82,1.8,0.3,5,2021,7,23
11,49,2.4,0.3,4.5,2021,7,0
11,68,1.8,0.4,4.1,2021,7,1
11,47,2.2,0.5,4,2021,7,2
11,84,2.4,0.4,4.6,2021,7,3
11,102,2.8,0.4,4.7,2021,7,4
11,101,1.7,0.4,4.7,2021,7,5
11,69,1.7,0.4,4.5,2021,7,6
11,62,1.5,0.5,4.4,2021,7,7
11,81,1.6,0.4,4.3,2021,7,8
11,82,2.1,0.4,4.4,2021,7,9
11,93,1.2,0.3,4.8,2021,7,10
11,C,0,0.4,5.1,2021,7,11
11,171,0.4,0.4,4.9,2021,7,12
11,147,0.4,0.5,4.5,2021,7,13
11,114,1.7,0.5,4.7,2021,7,14
11,94,1.6,0.5,4.6,2021,7,15
11,90,3.6,0.5,4.9,2021,7,16
11,86,5,0.6,4.8,2021,7,17
11,96,6.5,0.8,4.5,2021,7,18
11,113,4.6,0.8,4.7,2021,7,19
11,104,3.5,0.8,4.4,2021,7,20
11,59,3.1,0.7,4.7,2021,7,21
11,58,3.4,0.6,4.6,2021,7,22
11,61,4.2,0.7,4.9,2021,7,23
12,74,3.3,0.7,4.9,2021,7,0
12,81,2.9,0.8,4.6,2021,7,1
12,84,2.6,1,4.6,2021,7,2
12,70,3,0.8,4.7,2021,7,3
12,75,3.1,0.7,4.8,2021,7,4
12,65,3.8,0.6,4.8,2021,7,5
12,73,3.6,0.7,4.9,2021,7,6
12,85,4,0.9,4.9,2021,7,7
12,53,3,1,4.7,2021,7,8
12,76,4.8,1.1,4.6,2021,7,9
12,75,3.8,0.9,4.9,2021,7,10
12,57,3.8,0.9,4.9,2021,7,11
12,65,3.7,0.9,4.7,2021,7,12
12,65,3.6,1,4.6,2021,7,13
12,112,2.6,1,4.7,2021,7,14
12,60,3.8,1.1,4.7,2021,7,15
12,109,4.4,1,4.7,2021,7,16
12,50,3.8,1,4.7,2021,7,17
12,56,4.4,0.9,4.6,2021,7,18
12,52,4.4,1,4.5,2021,7,19
12,74,3.4,1.1,4.8,2021,7,20
12,97,3.2,1,4.9,2021,7,21
12,45,4.9,0.9,4.8,2021,7,22
12,57,3.6,0.8,5.3,2021,7,23
13,147,4.3,0.9,5.2,2021,7,0
13,148,7.9,1,4.7,2021,7,1
13,154,9.2,1.2,4.7,2021,7,2
13,152,8.4,1.2,4.8,2021,7,3
13,157,7.4,0.9,4.9,2021,7,4
13,142,4.8,0.7,4.9,2021,7,5
13,125,3.6,0.6,5,2021,7,6
13,69,2.7,0.9,4.5,2021,7,7
13,75,2.2,1,4.8,2021,7,8
13,140,3.5,1.2,4.5,2021,7,9
13,209,7.2,1,4.8,2021,7,10
13,225,5.5,0.8,4.7,2021,7,11
13,101,0.9,0.7,4.6,2021,7,12
